STATUS  ,ITERATION ,CLIENT       ,DATE                     ,READY AFTER(MS) ,WATINGTIME(MS) ,REQUEST AFTER(MS) ,DONE AFTER(MS) ,MAX DELAY(MS)
CRAWLED ,url#42    ,puppeteer    ,2024-07-23T17:59:23.646Z ,         1331   ,             0 ,             1561 ,          2903 ,         5206
CRAWLED ,url#42    ,OpenWPM_HL   ,2024-07-23T17:59:28.633Z ,         4751   ,             0 ,             6548 ,          6532 ,         5206
CRAWLED ,url#42    ,OpenWPM      ,2024-07-23T17:59:28.481Z ,         5876   ,             0 ,             6396 ,          6379 ,         5206
CRAWLED ,url#42    ,puppeteer_HL ,2024-07-23T17:59:23.427Z ,          826   ,             0 ,             1342 ,          2648 ,         5206
CRAWLED ,url#43    ,puppeteer    ,2024-07-23T17:59:48.593Z ,         1405   ,             0 ,             1819 ,          3142 ,         5983
CRAWLED ,url#43    ,OpenWPM_HL   ,2024-07-23T17:59:53.792Z ,         5483   ,             0 ,             7018 ,          7003 ,         5983
CRAWLED ,url#43    ,OpenWPM      ,2024-07-23T17:59:53.446Z ,         5874   ,             0 ,             6672 ,          6649 ,         5983
CRAWLED ,url#43    ,puppeteer_HL ,2024-07-23T17:59:47.809Z ,          676   ,             0 ,             1035 ,          2336 ,         5983
CRAWLED ,url#44    ,puppeteer    ,2024-07-23T18:00:23.024Z ,         1145   ,             0 ,             1418 ,          2778 ,         5206
CRAWLED ,url#44    ,OpenWPM_HL   ,2024-07-23T18:00:28.222Z ,         5024   ,             0 ,             6616 ,          6588 ,         5206
CRAWLED ,url#44    ,OpenWPM      ,2024-07-23T18:00:28.230Z ,         5822   ,             0 ,             6624 ,          6600 ,         5206
CRAWLED ,url#44    ,puppeteer_HL ,2024-07-23T18:00:23.067Z ,          904   ,             0 ,             1461 ,          2780 ,         5206
CRAWLED ,url#45    ,puppeteer    ,2024-07-23T18:00:58.276Z ,         1624   ,             0 ,             1863 ,          3196 ,         5637
CRAWLED ,url#45    ,OpenWPM_HL   ,2024-07-23T18:01:02.746Z ,         4832   ,             0 ,             6333 ,          6315 ,         5637
CRAWLED ,url#45    ,OpenWPM      ,2024-07-23T18:01:03.255Z ,         6083   ,             0 ,             6842 ,          6819 ,         5637
CRAWLED ,url#45    ,puppeteer_HL ,2024-07-23T18:00:57.618Z ,          625   ,             0 ,             1205 ,          2498 ,         5637
CRAWLED ,url#46    ,puppeteer    ,2024-07-23T18:01:32.630Z ,         1301   ,             0 ,             1724 ,          3049 ,         5665
CRAWLED ,url#46    ,OpenWPM_HL   ,2024-07-23T18:01:38.093Z ,         5190   ,             0 ,             7187 ,          7161 ,         5665
CRAWLED ,url#46    ,OpenWPM      ,2024-07-23T18:01:37.864Z ,         6193   ,             0 ,             6958 ,          6938 ,         5665
CRAWLED ,url#46    ,puppeteer_HL ,2024-07-23T18:01:32.428Z ,          896   ,             0 ,             1522 ,          2829 ,         5665
CRAWLED ,url#47    ,puppeteer    ,2024-07-23T18:01:58.173Z ,         1602   ,             0 ,             1959 ,          3293 ,         5976
CRAWLED ,url#47    ,OpenWPM_HL   ,2024-07-23T18:02:03.083Z ,         4851   ,             0 ,             6869 ,          6851 ,         5976
CRAWLED ,url#47    ,OpenWPM      ,2024-07-23T18:02:03.019Z ,         6142   ,             0 ,             6805 ,          6785 ,         5976
CRAWLED ,url#47    ,puppeteer_HL ,2024-07-23T18:01:57.107Z ,          619   ,             0 ,              893 ,          2145 ,         5976
CRAWLED ,url#48    ,puppeteer    ,2024-07-23T18:02:33.001Z ,         1451   ,             0 ,             1836 ,          3121 ,         5193
